TableName	ColumnName	DataType	max_length	is_nullable	IsPrimaryKey
address	add_name	nvarchar	510	1	NO
address	add_address1	nvarchar	510	1	NO
address	add_address2	nvarchar	510	1	NO
address	add_address3	nvarchar	510	1	NO
address	add_address4	nvarchar	510	1	NO
address	add_address5	nvarchar	510	1	NO
address	add_postcode	varchar	255	1	NO
address	add_prd_PractitionerDataSourceId	int	4	1	NO
address	add_Active	bit	1	0	NO
AddressBackup	add_id	uniqueidentifier	16	0	NO
AddressBackup	add_name	nvarchar	510	1	NO
AddressBackup	add_address1	nvarchar	510	1	NO
AddressBackup	add_address2	nvarchar	510	1	NO
AddressBackup	add_address3	nvarchar	510	1	NO
AddressBackup	add_address4	nvarchar	510	1	NO
AddressBackup	add_address5	nvarchar	510	1	NO
AddressBackup	add_postcode	varchar	255	1	NO
AddressBackup	add_code	varchar	255	1	NO
AddressBackup	add_CrossDatabaseIdentifier	uniqueidentifier	16	1	NO
AddressBackup	InsertDateTime	datetime	8	1	NO
addresscontact	aco_id	uniqueidentifier	16	0	YES
addresscontact	aco_value	varchar	255	0	NO
addresscontact	aco_lks_id_contact	int	4	0	NO
addresscontact	aco_preferred	tinyint	1	0	NO
addresscontactlog	aco_objectid	uniqueidentifier	16	0	NO
addresscontactlog	aco_id	int	4	0	YES
addresscontactlog	aco_add_id	uniqueidentifier	16	0	NO
addresscontactlog	aco_value	varchar	255	0	NO
addresscontactlog	aco_lks_id_contact	int	4	0	NO
addresscontactlog	aco_preferred	tinyint	1	0	NO
addresscontactlog	aco_dateadded	datetime	8	0	NO
addresscontactlog	aco_addedby	uniqueidentifier	16	0	NO
addresscontactlog	aco_transactionid	uniqueidentifier	16	0	NO
addresscontactlog	aco_action	char	1	0	NO
addresslog	add_objectid	uniqueidentifier	16	0	NO
addresslog	add_id	int	4	0	YES
addresslog	add_name	nvarchar	510	1	NO
addresslog	add_code	varchar	255	1	NO
addresslog	add_address1	nvarchar	510	1	NO
addresslog	add_address2	nvarchar	510	1	NO
addresslog	add_address3	nvarchar	510	1	NO
addresslog	add_address4	nvarchar	510	1	NO
addresslog	add_address5	nvarchar	510	1	NO
addresslog	add_postcode	varchar	255	1	NO
addresslog	add_dateadded	datetime	8	0	NO
addresslog	add_addedby	uniqueidentifier	16	0	NO
addresslog	add_transactionid	uniqueidentifier	16	0	NO
addresslog	add_action	char	1	0	NO
addresslog	add_CrossDatabaseIdentifier	uniqueidentifier	16	1	NO
addresslog	add_prd_PractitionerDataSourceId	int	4	1	NO
addresslog	add_Active	bit	1	1	NO
AdHocSeriesRequest	asr_Id	int	4	0	YES
AdHocSeriesRequest	asr_SeriesInstanceUid	nvarchar	400	0	NO
AdHocSeriesRequest	asr_StudyInstanceUid	nvarchar	400	0	NO
AdHocSeriesRequest	asr_SubjectId	nvarchar	50	0	NO
AdHocSeriesRequest	asr_SubjectYearOfBirth	int	4	0	NO
AdHocSeriesRequest	asr_DestinationCloudPartnerName	nvarchar	200	0	NO
AdHocSeriesRequest	asr_tri_PreviousRequestIdentifier	uniqueidentifier	16	0	NO
AdHocSeriesRequest	asr_Processed	bit	1	0	NO
AdHocSeriesRequest	asr_ErrorReason	nvarchar	2000	1	NO
Adjustment	Id	int	4	0	YES
Adjustment	RightAdjustmentPerformed	bit	1	1	NO
Adjustment	LeftAdjustmentPerformed	bit	1	1	NO
AdjustmentLog	Id	int	4	0	YES
AdjustmentLog	ObjectId	int	4	0	NO
AdjustmentLog	DateAdded	datetime	8	0	NO
AdjustmentLog	AddedBy	uniqueidentifier	16	0	NO
AdjustmentLog	TransactionId	uniqueidentifier	16	0	NO
AdjustmentLog	Action	char	1	0	NO
AdjustmentLog	RightAdjustmentPerformed	bit	1	1	NO
AdjustmentLog	LeftAdjustmentPerformed	bit	1	1	NO
Advancement	SubSectionId	int	4	0	YES
Advancement	SubSectionId	int	4	0	YES
Advancement	PseudotendonExcised	float	8	1	NO
Advancement	SutureId	int	4	1	NO
Advancement	MuscleFoundAt	float	8	0	NO
Advancement	AmountOfAdvancement	float	8	0	NO
Advancement	AdditionalResection	float	8	1	NO
Advancement	SutureId	int	4	1	NO
AdvancementLog	SubSectionId	int	4	0	YES
AdvancementLog	SubSectionId	int	4	0	YES
AdvancementLog	ObjectId	int	4	0	NO
AdvancementLog	ObjectId	int	4	0	NO
AdvancementLog	DateAdded	datetime	8	0	NO
AdvancementLog	DateAdded	datetime	8	0	NO
AdvancementLog	AddedBy	uniqueidentifier	16	0	NO
AdvancementLog	AddedBy	uniqueidentifier	16	0	NO
AdvancementLog	TransactionId	uniqueidentifier	16	0	NO
AdvancementLog	TransactionId	uniqueidentifier	16	0	NO
AdvancementLog	Action	char	1	0	NO
AdvancementLog	Action	char	1	0	NO
AdvancementLog	SutureId	int	4	1	NO
AdvancementLog	PseudotendonExcised	float	8	1	NO
AdvancementLog	MuscleFoundAt	float	8	0	NO
AdvancementLog	AmountOfAdvancement	float	8	0	NO
AdvancementLog	AdditionalResection	float	8	1	NO
AdvancementLog	SutureId	int	4	1	NO
AimsOfSurgery	Id	int	4	0	YES
AimsOfSurgery	Id	int	4	0	YES
AimsOfSurgery	Id	int	4	0	YES
AimsOfSurgery	PreparationId	int	4	0	NO
AimsOfSurgery	PreparationId	int	4	0	NO
AimsOfSurgery	AimsOfSurgeryId	int	4	0	NO
AimsOfSurgery	AimsOfSurgeryId	int	4	0	NO
AimsOfSurgeryLog	Id	int	4	0	YES
AimsOfSurgeryLog	Id	int	4	0	YES
AimsOfSurgeryLog	ObjectId	int	4	0	NO
AimsOfSurgeryLog	ObjectId	int	4	0	NO
AimsOfSurgeryLog	DateAdded	datetime	8	0	NO
AimsOfSurgeryLog	DateAdded	datetime	8	0	NO
AimsOfSurgeryLog	AddedBy	uniqueidentifier	16	0	NO
AimsOfSurgeryLog	AddedBy	uniqueidentifier	16	0	NO
AimsOfSurgeryLog	TransactionId	uniqueidentifier	16	0	NO
AimsOfSurgeryLog	TransactionId	uniqueidentifier	16	0	NO
AimsOfSurgeryLog	Action	char	1	0	NO
AimsOfSurgeryLog	Action	char	1	0	NO
AimsOfSurgeryLog	PreparationId	int	4	0	NO
AimsOfSurgeryLog	PreparationId	int	4	0	NO
AimsOfSurgeryLog	AimsOfSurgeryId	int	4	0	NO
AimsOfSurgeryLog	AimsOfSurgeryId	int	4	0	NO
AlphabetOverlayPattern	Id	int	4	0	YES
AlphabetOverlayPattern	PatternDescription	nvarchar	6	0	NO
anaesthesiatechnique	ant_id	int	4	0	YES
anaesthesiatechnique	ant_desc	nvarchar	510	1	NO
anaesthesiatechnique	ant_drs_id	int	4	1	NO
anaesthesiatechnique	ant_dro_id	int	4	1	NO
AnonymisedPatient	anp_Id	int	4	0	YES
AnonymisedPatient	anp_MessagesQueued	datetime	8	1	NO
AnonymisedPatient	anp_DataTransferMessagesQueued	datetime	8	1	NO
AnonymisedPatient	anp_EdcDataTransferred	bit	1	0	NO
AnonymisedPatient	anp_SuccessfullyTransferredRequests	bit	1	0	NO
AnterionInvestigationVersion	eav_iiv_InvestigationItemVersionId	int	4	0	YES
AnterionInvestigationVersion	eav_eat_ApplicationTypeId	int	4	0	NO
AnterionInvestigationVersionLog	eav_iiv_InvestigationItemVersionId	int	4	0	YES
AnterionInvestigationVersionLog	eav_eat_ApplicationTypeId	int	4	0	NO
AnterionInvestigationVersionLog	eav_ObjectId	int	4	0	NO
AnterionInvestigationVersionLog	eav_DateAdded	datetime	8	0	NO
AnterionInvestigationVersionLog	eav_AddedBy	uniqueidentifier	16	0	NO
AnterionInvestigationVersionLog	eav_Transactionid	uniqueidentifier	16	0	NO
AnterionInvestigationVersionLog	eav_Action	char	1	0	NO
Antimetabolite	gan_Id	int	4	0	YES
Antimetabolite	gda_id	int	4	0	YES
Antimetabolite	gda_sft_id	int	4	0	NO
Antimetabolite	gan_ActivityId	uniqueidentifier	16	0	NO
Antimetabolite	gan_AntimetaboliteQualifierStrengthId	int	4	0	NO
Antimetabolite	gda_DrugId	int	4	1	NO
Antimetabolite	gda_RouteId	int	4	1	NO
Antimetabolite	gda_Dose	decimal	5	1	NO
Antimetabolite	gda_Minutes	int	4	1	NO
Antimetabolite	gda_Seconds	int	4	1	NO
Antimetabolite	gda_pqa_id	int	4	1	NO
AntimetaboliteDrugStrengthUnitRecording	gad_Id	int	4	0	YES
AntimetaboliteDrugStrengthUnitRecording	gad_Value	decimal	5	1	NO
AntimetaboliteDrugStrengthUnitRecordingLog	gad_Id	int	4	0	YES
AntimetaboliteDrugStrengthUnitRecordingLog	gad_ObjectId	int	4	0	NO
AntimetaboliteDrugStrengthUnitRecordingLog	gad_AntimetaboliteId	int	4	0	NO
AntimetaboliteDrugStrengthUnitRecordingLog	gad_DrugUnitOfMeasureId	int	4	0	NO
AntimetaboliteDrugStrengthUnitRecordingLog	gad_Value	decimal	5	1	NO
AntimetaboliteDrugStrengthUnitRecordingLog	gad_DateAdded	datetime	8	0	NO
AntimetaboliteDrugStrengthUnitRecordingLog	gad_AddedBy	uniqueidentifier	16	0	NO
AntimetaboliteDrugStrengthUnitRecordingLog	gad_Transactionid	uniqueidentifier	16	0	NO
AntimetaboliteDrugStrengthUnitRecordingLog	gad_Action	char	1	0	NO
AntimetaboliteLog	gan_Id	int	4	0	YES
AntimetaboliteLog	gda_id	int	4	0	YES
AntimetaboliteLog	gda_ObjectId	int	4	0	NO
AntimetaboliteLog	gan_ObjectId	int	4	0	NO
AntimetaboliteLog	gan_ActivityId	uniqueidentifier	16	0	NO
AntimetaboliteLog	gda_DateAdded	datetime	8	0	NO
AntimetaboliteLog	gda_AddedBy	uniqueidentifier	16	0	NO
AntimetaboliteLog	gan_AntimetaboliteQualifierStrengthId	int	4	0	NO
AntimetaboliteLog	gan_DateAdded	datetime	8	0	NO
AntimetaboliteLog	gda_Transactionid	uniqueidentifier	16	0	NO
AntimetaboliteLog	gda_Action	char	1	0	NO
AntimetaboliteLog	gan_AddedBy	uniqueidentifier	16	0	NO
AntimetaboliteLog	gan_Transactionid	uniqueidentifier	16	0	NO
AntimetaboliteLog	gda_sft_id	int	4	0	NO
AntimetaboliteLog	gda_DrugId	int	4	1	NO
AntimetaboliteLog	gan_Action	char	1	0	NO
AntimetaboliteLog	gda_RouteId	int	4	1	NO
AntimetaboliteLog	gda_Dose	decimal	5	1	NO
AntimetaboliteLog	gda_Minutes	int	4	1	NO
AntimetaboliteLog	gda_Seconds	int	4	1	NO
AntimetaboliteLog	gda_pqa_id	int	4	1	NO
apicachemanager	amr_methodhash	varchar	255	0	NO
apicachemanager	amr_filehash	varchar	255	0	NO
ApplicableTestType	Id	int	4	0	YES
ApplicableTestType	Name	nvarchar	200	0	NO
Application	eaa_Id	int	4	0	YES
Application	eaa_Name	nvarchar	510	0	NO
Application	eaa_eat_ApplicationTypeId	int	4	0	NO
Application	eaa_eam_ApplicationMethodId	int	4	0	NO
Application	eaa_Enabled	bit	1	0	NO
Application	eaa_TextBasedFile	bit	1	1	NO
Application	eaa_blb_Id_IconBinary	uniqueidentifier	16	1	NO
Application	eaa_GenderMaleIdentifier	nvarchar	510	1	NO
Application	eaa_GenderFemaleIdentifier	nvarchar	510	1	NO
Application	eaa_GenderNotKnownIdentifier	nvarchar	510	1	NO
Application	eaa_GenderNotSpecifiedIdentifier	nvarchar	510	1	NO
Application	eaa_IconTooltip	nvarchar	2000	0	NO
Application	eaa_ForceClose	bit	1	1	NO
Application	eaa_ClosePatientCommand	nvarchar	510	1	NO
Application	eaa_CloseApplicationCommand	nvarchar	510	1	NO
Application	eaa_ShowOnApplicationsScreen	bit	1	0	NO
Application	eaa_ShowOnEncounter	bit	1	0	NO
Application	eaa_ButtonText	nvarchar	50	1	NO
Application	eaa_Label	nvarchar	50	1	NO
Application	eaa_epc_PreConfigurationId	int	4	1	NO
ApplicationExeDetail	aed_Id	int	4	0	YES
ApplicationExeDetail	aed_eaa_ApplicationId	int	4	0	NO
ApplicationExeDetail	aed_Filepath	nvarchar	2000	0	NO
ApplicationExeDetail	aed_Parameters	nvarchar	2000	1	NO
ApplicationExeDetail	aed_TextBasedFileType	nvarchar	20	1	NO
ApplicationExeDetail	aed_TextBasedFileName	nvarchar	510	1	NO
ApplicationExeDetail	aed_TextBasedFileContent	nvarchar	1000	1	NO
ApplicationExeDetail	aed_TextBasedFilePath	nvarchar	1000	1	NO
ApplicationExeDetail	aed_CleanUpTimeSeconds	int	4	1	NO
ApplicationExeDetail	aed_RelaunchIfAlreadyOpen	bit	1	0	NO
ApplicationExeDetail	aed_TextBasedEncodingCode	int	4	1	NO
ApplicationExeDetailLog	aed_ObjectId	int	4	0	NO
ApplicationExeDetailLog	aed_Id	int	4	0	YES
ApplicationExeDetailLog	aed_eaa_ApplicationId	int	4	0	NO
ApplicationExeDetailLog	aed_Filepath	nvarchar	2000	0	NO
ApplicationExeDetailLog	aed_Parameters	nvarchar	2000	1	NO
ApplicationExeDetailLog	aed_DateAdded	datetime	8	0	NO
ApplicationExeDetailLog	aed_AddedBy	uniqueidentifier	16	0	NO
ApplicationExeDetailLog	aed_Transactionid	uniqueidentifier	16	0	NO
ApplicationExeDetailLog	aed_Action	char	1	0	NO
ApplicationExeDetailLog	aed_TextBasedFileType	nvarchar	20	1	NO
ApplicationExeDetailLog	aed_TextBasedFileName	nvarchar	510	1	NO
ApplicationExeDetailLog	aed_TextBasedFileContent	nvarchar	1000	1	NO
ApplicationExeDetailLog	aed_TextBasedFilePath	nvarchar	1000	1	NO
ApplicationExeDetailLog	aed_CleanUpTimeSeconds	int	4	1	NO
ApplicationExeDetailLog	aed_RelaunchIfAlreadyOpen	bit	1	1	NO
ApplicationExeDetailLog	aed_TextBasedEncodingCode	int	4	1	NO
ApplicationGroup	eag_Id	int	4	0	YES
ApplicationGroup	eag_grp_Id	uniqueidentifier	16	0	NO
ApplicationGroup	eag_eaa_Id	int	4	0	NO
ApplicationGroupLog	eag_ObjectId	int	4	0	NO
ApplicationGroupLog	eag_Id	int	4	0	YES
ApplicationGroupLog	eag_grp_Id	uniqueidentifier	16	1	NO
ApplicationGroupLog	eag_eaa_Id	int	4	1	NO
ApplicationGroupLog	eag_DateAdded	datetime	8	0	NO
ApplicationGroupLog	eag_AddedBy	uniqueidentifier	16	0	NO
ApplicationGroupLog	eag_Transactionid	uniqueidentifier	16	0	NO
ApplicationGroupLog	eag_Action	char	1	0	NO
ApplicationInterfaceType	ait_Id	int	4	0	YES
ApplicationInterfaceType	ait_eaa_ApplicationId	int	4	0	NO
ApplicationInterfaceTypeLog	ait_id	int	4	0	NO
ApplicationInterfaceTypeLog	ait_ObjectId	int	4	0	NO
ApplicationInterfaceTypeLog	ait_DateAdded	datetime	8	0	NO
ApplicationInterfaceTypeLog	ait_AddedBy	uniqueidentifier	16	0	NO
ApplicationInterfaceTypeLog	ait_TransactionId	uniqueidentifier	16	0	NO
ApplicationInterfaceTypeLog	ait_Action	char	1	0	NO
ApplicationInterfaceTypeLog	ait_eaa_ApplicationId	int	4	0	NO
ApplicationInterfaceTypeLog	ait_ity_InterfaceTypeId	int	4	0	NO
ApplicationLog	eaa_ObjectId	int	4	0	NO
ApplicationLog	eaa_Id	int	4	0	YES
ApplicationLog	eaa_Name	nvarchar	510	0	NO
ApplicationLog	eaa_eat_ApplicationTypeId	int	4	0	NO
ApplicationLog	eaa_eam_ApplicationMethodId	int	4	0	NO
ApplicationLog	eaa_Enabled	bit	1	0	NO
ApplicationLog	eaa_TextBasedFile	bit	1	1	NO
ApplicationLog	eaa_blb_Id_IconBinary	uniqueidentifier	16	1	NO
ApplicationLog	eaa_DateAdded	datetime	8	0	NO
ApplicationLog	eaa_AddedBy	uniqueidentifier	16	0	NO
ApplicationLog	eaa_Transactionid	uniqueidentifier	16	0	NO
ApplicationLog	eaa_Action	char	1	0	NO
ApplicationLog	eaa_GenderMaleIdentifier	nvarchar	510	1	NO
ApplicationLog	eaa_GenderFemaleIdentifier	nvarchar	510	1	NO
ApplicationLog	eaa_GenderNotKnownIdentifier	nvarchar	510	1	NO
ApplicationLog	eaa_GenderNotSpecifiedIdentifier	nvarchar	510	1	NO
ApplicationLog	eaa_IconTooltip	nvarchar	2000	1	NO
ApplicationLog	eaa_ForceClose	bit	1	1	NO
ApplicationLog	eaa_ClosePatientCommand	nvarchar	510	1	NO
ApplicationLog	eaa_CloseApplicationCommand	nvarchar	510	1	NO
ApplicationLog	eaa_ShowOnApplicationsScreen	bit	1	1	NO
ApplicationLog	eaa_ShowOnEncounter	bit	1	1	NO
ApplicationLog	eaa_ButtonText	nvarchar	50	1	NO
ApplicationLog	eaa_Label	nvarchar	50	1	NO
ApplicationLog	eaa_epc_PreConfigurationId	int	4	1	NO
ApplicationMethod	eam_Id	int	4	0	YES
ApplicationMethod	eam_Description	nvarchar	510	0	NO
applicationstring	ast_id	int	4	0	YES
applicationstring	ast_string	nvarchar	-1	1	NO
applicationstring	ast_htmlstring	nvarchar	8000	1	NO
ApplicationType	hat_Id	int	4	0	YES
ApplicationType	eat_Id	int	4	0	YES
ApplicationType	eat_Id	int	4	0	YES
ApplicationType	eat_Description	nvarchar	500	0	NO
ApplicationType	eat_Description	nvarchar	510	0	NO
ApplicationUrlDetail	aud_Id	int	4	0	YES
ApplicationUrlDetail	aud_eaa_ApplicationId	int	4	0	NO
ApplicationUrlDetail	aud_ebt_BrowserTypeId	int	4	0	NO
ApplicationUrlDetail	aud_Url	nvarchar	1000	0	NO
ApplicationUrlDetailLog	aud_Id	int	4	0	YES
ApplicationUrlDetailLog	aud_ObjectId	int	4	0	NO
ApplicationUrlDetailLog	aud_eaa_ApplicationId	int	4	0	NO
ApplicationUrlDetailLog	aud_ebt_BrowserTypeId	int	4	0	NO
ApplicationUrlDetailLog	aud_Url	nvarchar	1000	0	NO
ApplicationUrlDetailLog	aud_DateAdded	datetime	8	0	NO
ApplicationUrlDetailLog	aud_AddedBy	uniqueidentifier	16	0	NO
ApplicationUrlDetailLog	aud_Transactionid	uniqueidentifier	16	0	NO
ApplicationUrlDetailLog	aud_Action	char	1	0	NO
Appointment	app_ect_id	uniqueidentifier	16	0	YES
AppointmentIdentifier	aid_id	int	4	0	YES
AppointmentIdentifierLog	aid_Id	int	4	0	YES
AppointmentIdentifierLog	aid_csc_id	int	4	0	NO
AppointmentIdentifierLog	aid_idt_TypeId	int	4	0	NO
AppointmentIdentifierLog	aid_value	nvarchar	40	1	NO
AppointmentIdentifierLog	aid_TypeOther	nvarchar	100	1	NO
AppointmentIdentifierLog	aid_ObjectId	int	4	0	NO
AppointmentIdentifierLog	aid_DateAdded	datetime	8	0	NO
AppointmentIdentifierLog	aid_AddedBy	uniqueidentifier	16	0	NO
AppointmentIdentifierLog	aid_TransactionId	uniqueidentifier	16	0	NO
AppointmentIdentifierLog	aid_Action	char	1	0	NO
AppointmentLog	app_ect_id	int	4	0	YES
AppointmentLog	app_ObjectId	uniqueidentifier	16	0	NO
AppointmentLog	app_DateAdded	datetime	8	0	NO
AppointmentLog	app_AddedBy	uniqueidentifier	16	0	NO
AppointmentLog	app_Transactionid	uniqueidentifier	16	0	NO
AppointmentLog	app_Action	char	1	0	NO
AppointmentLog	app_ppr_id	int	4	0	NO
AppointmentLog	app_pat_id	uniqueidentifier	16	0	NO
AppointmentLog	app_plc_id	int	4	0	NO
AppointmentLog	app_act_ArrivalId	uniqueidentifier	16	1	NO
AppointmentLog	app_IsDeleted	bit	1	0	NO
AppointmentLog	app_use_LockedByUser	uniqueidentifier	16	1	NO
AppointmentStepStatus	ass_app_id	uniqueidentifier	16	0	YES
AppointmentStepStatus	ass_sst_id	int	4	0	YES
AppointmentStepStatus	ass_sps_id	int	4	0	NO
AppointmentStepStatus	ass_use_InProgressWith	uniqueidentifier	16	1	NO
AppointmentStepStatusLog	ass_app_id	int	4	0	YES
AppointmentStepStatusLog	ass_ObjectId	uniqueidentifier	16	0	NO
AppointmentStepStatusLog	ass_DateAdded	datetime	8	0	NO
AppointmentStepStatusLog	ass_AddedBy	uniqueidentifier	16	0	NO
AppointmentStepStatusLog	ass_Transactionid	uniqueidentifier	16	0	NO
AppointmentStepStatusLog	ass_Action	char	1	0	NO
AppointmentStepStatusLog	ass_sst_id	int	4	0	NO
AppointmentStepStatusLog	ass_sps_id	int	4	0	NO
AppointmentStepStatusLog	ass_use_InProgressWith	uniqueidentifier	16	1	NO
AppointmentType	apy_id	int	4	0	YES
AppointmentType	apy_description	nvarchar	2000	0	NO
AppointmentType	apy_available	bit	1	0	NO
AppointmentTypeLog	apy_Id	int	4	0	YES
AppointmentTypeLog	apy_description	nvarchar	2000	0	NO
AppointmentTypeLog	apy_available	bit	1	0	NO
AppointmentTypeLog	apy_ObjectId	int	4	0	NO
AppointmentTypeLog	apy_DateAdded	datetime	8	0	NO
AppointmentTypeLog	apy_AddedBy	uniqueidentifier	16	0	NO
AppointmentTypeLog	apy_TransactionId	uniqueidentifier	16	0	NO
AppointmentTypeLog	apy_Action	char	1	0	NO
ArgonLaserTrabeculoplasty	ald_sdf_id	int	4	0	YES
ArgonLaserTrabeculoplasty	alt_ActivityId	uniqueidentifier	16	0	YES
ArgonLaserTrabeculoplasty	alt_SpotSize	int	4	1	NO
ArgonLaserTrabeculoplasty	ald_SpotSize	int	4	1	NO
ArgonLaserTrabeculoplasty	ald_PowerOfLaser	int	4	1	NO
ArgonLaserTrabeculoplasty	alt_Variable	bit	1	0	NO
ArgonLaserTrabeculoplasty	alt_MinimumPowerOflaser	int	4	0	NO
ArgonLaserTrabeculoplasty	ald_Duration	int	4	1	NO
ArgonLaserTrabeculoplasty	alt_MaximumPowerOflaser	int	4	1	NO
ArgonLaserTrabeculoplasty	alt_MinimumDuration	int	4	0	NO
ArgonLaserTrabeculoplasty	alt_MaximumDuration	int	4	1	NO
ArgonLaserTrabeculoplasty	alt_TotalEnergy	decimal	5	1	NO
ArgonLaserTrabeculoplastyLog	alt_ActivityId	int	4	0	NO
ArgonLaserTrabeculoplastyLog	ald_sdf_id	int	4	0	YES
ArgonLaserTrabeculoplastyLog	ald_ObjectId	int	4	0	NO
ArgonLaserTrabeculoplastyLog	alt_ObjectId	uniqueidentifier	16	0	NO
ArgonLaserTrabeculoplastyLog	alt_DateAdded	datetime	8	0	NO
ArgonLaserTrabeculoplastyLog	ald_DateAdded	datetime	8	0	NO
ArgonLaserTrabeculoplastyLog	ald_AddedBy	uniqueidentifier	16	0	NO
ArgonLaserTrabeculoplastyLog	alt_AddedBy	uniqueidentifier	16	0	NO
ArgonLaserTrabeculoplastyLog	alt_Transactionid	uniqueidentifier	16	0	NO
ArgonLaserTrabeculoplastyLog	ald_Transactionid	uniqueidentifier	16	0	NO
ArgonLaserTrabeculoplastyLog	ald_Action	char	1	0	NO
ArgonLaserTrabeculoplastyLog	alt_Action	char	1	0	NO
ArgonLaserTrabeculoplastyLog	alt_SpotSize	int	4	1	NO
ArgonLaserTrabeculoplastyLog	ald_SpotSize	int	4	1	NO
ArgonLaserTrabeculoplastyLog	ald_PowerOfLaser	int	4	1	NO
ArgonLaserTrabeculoplastyLog	alt_Variable	bit	1	0	NO
ArgonLaserTrabeculoplastyLog	alt_MinimumPowerOflaser	int	4	0	NO
ArgonLaserTrabeculoplastyLog	ald_Duration	int	4	1	NO
ArgonLaserTrabeculoplastyLog	alt_MaximumPowerOflaser	int	4	1	NO
ArgonLaserTrabeculoplastyLog	alt_MinimumDuration	int	4	0	NO
ArgonLaserTrabeculoplastyLog	alt_MaximumDuration	int	4	1	NO
ArgonLaserTrabeculoplastyLog	alt_TotalEnergy	decimal	5	1	NO
ArrivalAndFinishTime	arr_act_id	uniqueidentifier	16	0	YES
ArrivalAndFinishTime	arr_ArrivalTime	time	5	1	NO
ArrivalAndFinishTime	arr_IsDidNotAttend	bit	1	0	NO
ArrivalAndFinishTime	arr_lks_DidNotAttendReasonId	int	4	1	NO
ArrivalAndFinishTime	arr_DidNotAttendAdditionalText	nvarchar	1000	1	NO
ArrivalAndFinishTime	arr_FinishTime	time	5	1	NO
ArrivalAndFinishTimeLog	arr_act_id	int	4	0	YES
ArrivalAndFinishTimeLog	arr_ObjectId	uniqueidentifier	16	0	NO
ArrivalAndFinishTimeLog	arr_DateAdded	datetime	8	0	NO
ArrivalAndFinishTimeLog	arr_AddedBy	uniqueidentifier	16	0	NO
ArrivalAndFinishTimeLog	arr_Transactionid	uniqueidentifier	16	0	NO
ArrivalAndFinishTimeLog	arr_Action	char	1	0	NO
ArrivalAndFinishTimeLog	arr_ArrivalTime	time	5	1	NO
ArrivalAndFinishTimeLog	arr_FinishTime	time	5	1	NO
ArrivalAndFinishTimeLog	arr_IsDidNotAttend	bit	1	0	NO
ArrivalAndFinishTimeLog	arr_lks_DidNotAttendReasonId	int	4	1	NO
ArrivalAndFinishTimeLog	arr_DidNotAttendAdditionalText	nvarchar	1000	1	NO
ascan	asc_id	int	4	0	YES
ascan	asc_bod_id	int	4	0	NO
ascan	asc_lks_id_machine	int	4	1	NO
ascan	asc_axiallength	float	8	1	NO
ascan	asc_acdepth	float	8	1	NO
ascan	asc_lensthickness	float	8	1	NO
ascan	asc_snr	float	8	1	NO
ascan	asc_lks_id_lensstatus	int	4	1	NO
ascanlog	asc_ObjectId	int	4	0	NO
ascanlog	asc_id	int	4	0	YES
ascanlog	asc_act_id	uniqueidentifier	16	0	NO
ascanlog	asc_bod_id	int	4	0	NO
ascanlog	asc_lks_id_machine	int	4	1	NO
ascanlog	asc_axiallength	float	8	1	NO
ascanlog	asc_acdepth	float	8	1	NO
ascanlog	asc_lensthickness	float	8	1	NO
ascanlog	asc_snr	float	8	1	NO
ascanlog	asc_DateAdded	datetime	8	0	NO
ascanlog	asc_AddedBy	uniqueidentifier	16	0	NO
ascanlog	asc_TransactionId	uniqueidentifier	16	0	NO
ascanlog	asc_Action	char	1	0	NO
ascanlog	asc_lks_id_lensstatus	int	4	1	NO
AssessmentType	cat_Id	int	4	0	YES
AssessmentType	Id	int	4	0	YES
AssessmentType	cat_Name	nvarchar	510	0	NO
AssessmentType	ClinicTypeId	int	4	1	NO
AssessmentType	IsActive	bit	1	0	NO
AssessmentType	Order	int	4	0	NO
AssessmentTypeLog	Id	int	4	0	YES
AssessmentTypeLog	ObjectId	int	4	0	NO
AssessmentTypeLog	DateAdded	datetime	8	0	NO
AssessmentTypeLog	AddedBy	uniqueidentifier	16	0	NO
AssessmentTypeLog	TransactionId	uniqueidentifier	16	0	NO
AssessmentTypeLog	Action	char	1	0	NO
AssessmentTypeLog	Name	nvarchar	100	0	NO
AssessmentTypeLog	ClinicTypeId	int	4	1	NO
AssessmentTypeLog	IsActive	bit	1	0	NO
AssessmentTypeLog	Order	int	4	0	NO
